date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt,ma5,ma20,ma60,macd,macd_sig,macd_hist,poc_price,target,reg_return_1d,reg_mdd_1d,class_win_1d,class_lose_1d,reg_return_3d,reg_mdd_3d,class_win_3d,class_lose_3d,reg_return_5d,reg_mdd_5d,class_win_5d,class_lose_5d,reg_return_10d,reg_mdd_10d,class_win_10d,class_lose_10d
20211209,259960,KR7259960003,크래프톤,KOSPI,479000,14500,3.12,466000,482000,466000,307844,146866076500,48956545,23450185055000,466000,482000,466000,479000,14500,3.12,307844,146866,0.3,--49851,+70185,+4059,--22107,+95893,29.85,29.85,29.85,+4059,+70185,--49851,0.3,476200.0,506888.8888888889,506888.8888888889,-18393.720995859476,-14438.004349559988,-3955.7166462994883,492850.0,-1,0.02192066805845516,0.02192066805845516,0,0,0.029227557411273475,0.02192066805845516,0,0,0.029227557411273475,0.010438413361169019,0,0,0.03235908141962418,-0.03131524008350728,0,1
20211210,259960,KR7259960003,크래프톤,KOSPI,489500,10500,2.19,475000,489500,472500,221472,107395643500,48956545,23964228777500,475000,489500,472500,489500,10500,2.19,221472,107396,0.3,--76586,+72384,+12095,+4600,+71131,29.88,29.88,29.88,+12095,+72384,--76586,0.3,474100.0,505973.6842105263,505973.6842105263,-17177.706123872253,-14985.94470442244,-2191.761419449813,492850.0,-1,0.0,0.0,0,0,0.007150153217568844,-0.009193054136874323,0,0,0.010214504596527174,-0.011235955056179803,0,0,0.010214504596527174,-0.05413687436159342,0,1
20211213,259960,KR7259960003,크래프톤,KOSPI,489500,0,0.0,489000,493000,484500,182159,89263317000,48956545,23964228777500,489000,493000,484500,489500,0,0.0,182159,89263,0.3,--42812,+30157,+15203,+3894,+86537,29.91,29.91,29.91,+15203,+30157,--42812,0.3,477500.0,505150.0,505150.0,-16029.230584578938,-15194.60188045374,-834.628704125198,492850.0,-1,0.007150153217568844,0.007150153217568844,0,0,0.007150153217568844,-0.011235955056179803,0,0,0.010214504596527174,-0.037793667007150145,0,1,0.010214504596527174,-0.07967313585291114,0,1
20211214,259960,KR7259960003,크래프톤,KOSPI,493000,3500,0.72,491000,497500,485500,163630,80332321000,48956545,24135576685000,491000,497500,485500,493000,3500,0.72,163630,80332,0.27,--32846,--7157,+39468,+35595,+48012,29.99,29.99,29.99,+39468,--7157,--32846,0.27,483100.0,502450.0,504571.4285714286,-14667.556238014891,-15089.192751965971,421.6365139510799,492850.0,3,-0.016227180527383367,-0.016227180527383367,0,0,0.0030425963488844854,-0.018255578093306246,0,0,0.0030425963488844854,-0.053752535496957354,0,1,0.0030425963488844854,-0.08620689655172409,0,1
20211215,259960,KR7259960003,크래프톤,KOSPI,485000,-8000,-1.62,493000,494000,485000,111998,54674735500,48956545,23743924325000,493000,494000,485000,-485000,-8000,-1.62,111998,54675,0.27,--3762,--14161,+11643,+23820,+19645,30.01,30.01,30.01,+11643,--14161,--3762,0.27,487200.0,498350.0,503681.8181818182,-14071.742362638295,-14885.702674100437,813.9603114621423,491050.0,3,-0.0020618556701030855,-0.0020618556701030855,0,0,0.019587628865979312,-0.028865979381443307,0,0,0.019587628865979312,-0.03814432989690719,0,1,0.019587628865979312,-0.07113402061855667,0,1
20211216,259960,KR7259960003,크래프톤,KOSPI,484000,-1000,-0.21,489000,489500,481500,167219,80904206000,48956545,23694967780000,489000,489500,481500,-484000,-1000,-0.21,167219,80904,0.26,--20782,--3050,+16307,+8415,+23267,30.04,30.04,30.04,+16307,--3050,--20782,0.26,488200.0,495400.0,502826.0869565217,-13524.346963267599,-14613.431531933871,1089.0845686662724,502250.0,3,0.02169421487603307,0.02169421487603307,0,0,0.02169421487603307,-0.03615702479338845,0,1,0.02169421487603307,-0.04132231404958675,0,1,0.02169421487603307,-0.06921487603305787,0,1
20211217,259960,KR7259960003,크래프톤,KOSPI,494500,10500,2.17,483500,494500,479000,1312605,647346541500,48956545,24209011502500,483500,494500,479000,494500,10500,2.17,1312605,647347,0.26,--78133,--67819,+152054,+157506,+139429,30.35,30.35,30.35,+152054,--67819,--78133,0.26,489200.0,493025.0,502479.1666666667,-12103.745474150754,-14111.49432037725,2007.7488462264955,498250.0,3,-0.04752275025278063,-0.04752275025278063,0,1,-0.04752275025278063,-0.056622851365015214,0,1,-0.04752275025278063,-0.06370070778564207,0,1,-0.04752275025278063,-0.0889787664307381,0,1
20211220,259960,KR7259960003,크래프톤,KOSPI,471000,-23500,-4.75,492000,492000,468000,184429,87795394000,48967045,23063478195000,492000,492000,468000,-471000,-23500,-4.75,184429,87795,0.26,+44807,--42189,+3637,--38563,--6453,30.36,30.36,30.36,+3637,--42189,+44807,0.26,485500.0,490775.0,501220.0,-12727.44806274405,-13834.685068850611,1107.2370061065612,490750.0,3,-0.009554140127388533,-0.009554140127388533,0,0,-0.0010615711252653925,-0.014861995753715496,0,0,-0.0010615711252653925,-0.043524416135881094,0,1,-0.0010615711252653925,-0.043524416135881094,0,1
20211221,259960,KR7259960003,크래프톤,KOSPI,466500,-4500,-0.96,472500,478000,466500,124689,58489899000,48967045,22843126492500,472500,478000,466500,-466500,-4500,-0.96,124689,58490,0.24,+17568,+1488,--26493,--32690,--3444,30.31,30.31,30.31,--26493,+1488,+17568,0.24,480200.0,488850.0,499884.6153846154,-13430.036152807239,-13753.755285641939,323.71913283469985,490750.0,3,0.008574490889603492,0.008574490889603492,0,0,0.008574490889603492,-0.007502679528403,0,0,0.008574490889603492,-0.03429796355841375,0,1,0.008574490889603492,-0.03429796355841375,0,1
20211222,259960,KR7259960003,크래프톤,KOSPI,470500,4000,0.86,468500,474500,468000,95964,45106323500,48967045,23038994672500,468500,474500,468000,470500,4000,0.86,95964,45106,0.26,--25611,--13983,+63415,+22494,+38793,30.44,30.44,30.44,+63415,--13983,--25611,0.26,477300.0,486925.0,498796.2962962963,-13508.359742995759,-13704.676177112704,196.31643411694495,490750.0,3,-0.01381509032943673,-0.01381509032943673,0,0,-0.01381509032943673,-0.04250797024442088,0,1,-0.007438894792773598,-0.04250797024442088,0,1,-0.007438894792773598,-0.04250797024442088,0,1
20211223,259960,KR7259960003,크래프톤,KOSPI,464000,-6500,-1.38,471000,472000,461000,165010,76436211500,48967045,22720708880000,471000,472000,461000,-464000,-6500,-1.38,165010,76436,0.26,--26,--28662,+18733,--32893,+41763,30.48,30.48,30.48,+18733,--28662,--26,0.26,473300.0,484925.0,497553.5714285714,-13934.301476129214,-13750.601236916007,-183.70023921320717,490750.0,0,-0.0021551724137931494,-0.0021551724137931494,0,0,-0.0021551724137931494,-0.02909482758620685,0,0,0.006465517241379226,-0.02909482758620685,0,0,0.006465517241379226,-0.02909482758620685,0,0
20211224,259960,KR7259960003,크래프톤,KOSPI,463000,-1000,-0.22,465000,467000,463000,101425,47072759500,48967045,22671741835000,465000,467000,463000,-463000,-1000,-0.22,101425,47073,0.26,--19565,--19742,+15617,--1509,+38287,30.51,30.51,30.51,+15617,--19742,--19565,0.26,467000.0,482775.0,496362.0689655172,-14188.99313056568,-13838.279615645943,-350.71351491973655,490750.0,3,-0.02699784017278617,-0.02699784017278617,0,0,0.008639308855291628,-0.02699784017278617,0,0,0.008639308855291628,-0.02699784017278617,0,0,0.008639308855291628,-0.02699784017278617,0,0
20211227,259960,KR7259960003,크래프톤,KOSPI,450500,-12500,-2.7,461000,463000,449000,190773,86272004000,48967045,22059653772500,461000,463000,449000,-450500,-12500,-2.7,190773,86272,0.26,+21891,--23928,+7224,--2879,--529,30.52,30.52,30.52,+7224,--23928,+21891,0.26,462900.0,479800.0,494833.3333333333,-15223.990943807177,-14115.42188127819,-1108.569062528988,487500.0,0,0.025527192008879096,0.025527192008879096,0,0,0.03662597114317423,0.021087680355160954,0,0,0.03662597114317423,0.021087680355160954,0,0,0.03662597114317423,0.021087680355160954,0,0
20211228,259960,KR7259960003,크래프톤,KOSPI,462000,11500,2.55,451000,463000,448500,215074,97915383500,48967045,22622774790000,451000,463000,448500,462000,11500,2.55,215074,97915,0.26,--18867,+1464,+17883,+8289,+21880,30.56,30.56,30.56,+17883,+1464,--18867,0.26,462000.0,477750.0,493774.1935483871,-14944.014974764956,-14281.140499975543,-662.8744747894125,490150.0,3,0.010822510822510845,0.010822510822510845,0,0,0.010822510822510845,-0.0043290043290042934,0,0,0.010822510822510845,-0.0043290043290042934,0,0,0.010822510822510845,-0.0043290043290042934,0,0
20211229,259960,KR7259960003,크래프톤,KOSPI,467000,5000,1.08,464000,473000,462000,168633,78788980000,48967045,22867610015000,464000,473000,462000,467000,5000,1.08,168633,78789,0.25,+17925,--40253,--20506,--4253,+15695,30.52,30.52,30.52,--20506,--40253,+17925,0.25,461300.0,476650.0,492937.5,-14155.498019250226,-14256.012003830481,100.51398458025506,487350.0,3,-0.01498929336188437,-0.01498929336188437,0,0,-0.01498929336188437,-0.01498929336188437,0,0,-0.01498929336188437,-0.01498929336188437,0,0,-0.01498929336188437,-0.01498929336188437,0,0
20211230,259960,KR7259960003,크래프톤,KOSPI,460000,-7000,-1.5,467000,469000,456500,113558,52318862000,48967045,22524840700000,467000,469000,456500,-460000,-7000,-1.5,113558,52319,0.26,+23346,--39667,--16888,+964,+12614,30.48,30.48,30.48,--16888,--39667,+23346,0.26,460500.0,474550.0,491939.3939393939,-13934.80242140533,-14191.770087345452,256.96766594012297,487350.0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20211116,267250,KR7267250009,현대중공업지주,KOSPI,60300,-600,-0.99,60500,60900,59800,165813,9983103300,78993085,4763283025500,60500,60900,59800,-60300,-600,-0.99,165813,9983,0.36,+93020,--85214,--9887,--29715,--22631,17.01,17.01,17.01,--9887,--85214,+93020,0.36,60300.0,60300.0,60300.0,0.0,0.0,0.0,59910.0,-1,-0.021558872305140975,-0.021558872305140975,0,0,-0.036484245439469265,-0.036484245439469265,0,1,-0.041459369817578806,-0.041459369817578806,0,1,-0.12271973466003316,-0.12271973466003316,0,1
20211117,267250,KR7267250009,현대중공업지주,KOSPI,59000,-1300,-2.16,59800,60400,59000,187137,11113768300,78993085,4660592015000,59800,60400,59000,-59000,-1300,-2.16,187137,11114,0.35,+99088,--78872,--20638,--17362,--20208,16.99,16.99,16.99,--20638,--78872,+99088,0.35,59650.0,59650.0,59650.0,-103.70370370370802,-20.740740740741604,-82.96296296296642,59950.0,0,-0.013559322033898313,-0.013559322033898313,0,0,-0.013559322033898313,-0.015254237288135575,0,0,-0.02033898305084747,-0.028813559322033888,0,0,-0.09661016949152545,-0.10338983050847461,0,1
20211118,267250,KR7267250009,현대중공업지주,KOSPI,58200,-800,-1.36,59000,59100,58200,134734,7905551500,78993085,4597397547000,59000,59100,58200,-58200,-800,-1.36,134734,7906,0.36,+54750,--31450,--26707,--23023,--17639,16.95,16.95,16.95,--26707,--31450,+54750,0.36,59166.666666666664,59166.666666666664,59166.666666666664,-247.58889944075054,-66.1103724807434,-181.47852696000714,60090.0,-1,-0.0017182130584192379,-0.0017182130584192379,0,0,0.0,-0.0068728522336769515,0,0,-0.0068728522336769515,-0.018900343642611728,0,0,-0.05841924398625431,-0.09106529209621994,0,1
20211119,267250,KR7267250009,현대중공업지주,KOSPI,58100,-100,-0.17,58300,58800,58000,122894,7148832600,78993085,4589498238500,58300,58800,58000,-58100,-100,-0.17,122894,7149,0.36,+36519,--31713,--4561,--13961,--10769,16.95,16.95,16.95,--4561,--31713,+36519,0.36,58900.0,58900.0,58900.0,-365.4751479590486,-125.98332757640445,-239.49182038264416,60030.0,-1,0.001721170395869276,0.001721170395869276,0,0,0.001721170395869276,-0.013769363166953541,0,0,-0.005163511187607606,-0.05163511187607572,0,1,-0.04991394148020656,-0.0895008605851979,0,1
20211122,267250,KR7267250009,현대중공업지주,KOSPI,58200,100,0.17,58000,58600,57200,150277,8705608200,78993085,4597397547000,58000,58600,57200,58200,100,0.17,150277,8706,0.36,+37254,--34307,--378,--7926,--2742,16.95,16.95,16.95,--378,--34307,+37254,0.36,58760.0,58760.0,58760.0,-445.69400194963237,-189.92546245105004,-255.76853949858233,58310.0,-1,-0.0068728522336769515,-0.0068728522336769515,0,0,-0.0068728522336769515,-0.018900343642611728,0,0,-0.0068728522336769515,-0.07044673539518898,0,1,-0.029209621993127155,-0.09106529209621994,0,1
20211123,267250,KR7267250009,현대중공업지주,KOSPI,57800,-400,-0.69,57500,58600,57500,128270,7433805200,78993085,4565800313000,57500,58600,57500,-57800,-400,-0.69,128270,7434,0.36,+45785,--60365,+35951,+6149,+5010,16.99,16.99,16.99,+35951,--60365,+45785,0.36,58260.0,58600.0,58600.0,-535.373229412915,-259.01501584342304,-276.3582135694919,58310.0,-1,-0.00865051903114189,-0.00865051903114189,0,0,-0.00865051903114189,-0.04671280276816614,0,1,-0.00865051903114189,-0.08477508650519028,0,1,-0.00519031141868509,-0.08477508650519028,0,1
20211124,267250,KR7267250009,현대중공업지주,KOSPI,57300,-500,-0.87,57800,58300,57100,144146,8294599700,78993085,4526303770500,57800,58300,57100,-57300,-500,-0.87,144146,8295,0.36,+52229,--61445,+5660,+8082,--1148,17.0,17.0,17.0,+5660,--61445,+52229,0.36,57920.0,58414.28571428572,58414.28571428572,-639.419652873752,-335.09594324948887,-304.3237096242632,58240.0,0,-0.003490401396160525,-0.003490401396160525,0,0,-0.003490401396160525,-0.05584642233856896,0,1,-0.003490401396160525,-0.07678883071553233,0,1,0.003490401396160525,-0.07678883071553233,0,1
20211125,267250,KR7267250009,현대중공업지주,KOSPI,57100,-200,-0.35,57100,57200,56500,138427,7870055500,78993085,4510505153500,57100,57200,56500,-57100,-200,-0.35,138427,7870,0.36,+30462,--36609,+7041,--18,+2172,17.01,17.01,17.01,+7041,--36609,+30462,0.36,57700.0,58250.0,58250.0,-729.6050883160133,-413.9977722627938,-315.6073160532195,57820.0,-1,-0.035026269702276736,-0.035026269702276736,0,1,-0.035026269702276736,-0.0735551663747811,0,1,-0.035026269702276736,-0.0735551663747811,0,1,0.008756567425569184,-0.0735551663747811,0,1
20211126,267250,KR7267250009,현대중공업지주,KOSPI,55100,-2000,-3.5,57000,57100,54900,263013,14660951600,78993085,4352518983500,57000,57100,54900,-55100,-2000,-3.5,263013,14661,0.38,+110993,--88848,--23877,--13412,--20949,16.98,16.98,16.98,--23877,--88848,+110993,0.38,57100.0,57900.0,57900.0,-951.4927646503711,-521.4967707403093,-429.99599391006177,57900.0,0,-0.01814882032667875,-0.01814882032667875,0,0,-0.01814882032667875,-0.03992740471869327,0,1,0.001814882032667775,-0.03992740471869327,0,1,0.04537205081669682,-0.03992740471869327,0,1
20211129,267250,KR7267250009,현대중공업지주,KOSPI,54100,-1000,-1.81,53800,55100,53300,172689,9393427300,78993085,4273525898500,53800,55100,53300,-54100,-1000,-1.81,172689,9393,0.36,--9639,+33766,--9049,--25565,--1062,16.97,16.97,16.97,--9049,+33766,--9639,0.36,56280.0,57520.0,57520.0,-1194.2652430929593,-656.0504652108393,-538.21477788212,58620.0,-1,-0.02218114602587795,-0.02218114602587795,0,0,0.012939001848428777,-0.02218114602587795,0,0,0.0443622920517559,-0.02218114602587795,0,0,0.07208872458410354,-0.02218114602587795,1,0
20211130,267250,KR7267250009,현대중공업지주,KOSPI,52900,-1200,-2.22,53600,54500,52200,347296,18441645400,78993085,4178734196500,53600,54500,52200,-52900,-1200,-2.22,347296,18442,0.35,+49274,--52182,+8183,+5253,+815,16.98,16.98,16.98,+8183,--52182,+49274,0.35,55300.0,57100.0,57100.0,-1466.5882362534685,-818.1580194193652,-648.4302168341032,58290.0,0,0.007561436672967936,0.007561436672967936,0,0,0.04347826086956519,0.007561436672967936,0,0,0.08695652173913038,0.007561436672967936,1,0,0.10775047258979198,0.007561436672967936,1,0
20211201,267250,KR7267250009,현대중공업지주,KOSPI,53300,400,0.76,52800,53700,51800,198391,10517538300,78993085,4210331430500,52800,53700,51800,53300,400,0.76,198391,10518,0.35,+15222,--6031,--14905,--31524,--7465,16.96,16.96,16.96,--14905,--6031,+15222,0.35,54500.0,56783.333333333336,56783.333333333336,-1631.3246185159296,-980.7913392386781,-650.5332792772515,58170.0,-1,0.02814258911819878,0.02814258911819878,0,0,0.060037523452157515,0.02814258911819878,1,0,0.07879924953095685,0.02814258911819878,1,0,0.09943714821763594,0.02814258911819878,1,0
20211202,267250,KR7267250009,현대중공업지주,KOSPI,54800,1500,2.81,52600,54800,52300,171065,9202771100,78993085,4328821058000,52600,54800,52300,54800,1500,2.81,171065,9203,0.34,+1870,--37914,+27720,+14008,+11882,16.99,16.99,16.99,+27720,--37914,+1870,0.34,54040.0,56630.769230769234,56630.769230769234,-1622.142871074655,-1109.0616456058735,-513.0812254687814,58170.0,-1,0.007299270072992803,0.007299270072992803,0,0,0.0492700729927007,0.007299270072992803,0,0,0.051094890510948954,0.007299270072992803,1,0,0.06934306569343063,0.007299270072992803,1,0
20211203,267250,KR7267250009,현대중공업지주,KOSPI,55200,400,0.73,55000,55500,53600,161551,8854909600,78993085,4360418292000,55000,55500,53600,55200,400,0.73,161551,8855,0.34,+28868,+17548,--47911,--37784,--50159,16.93,16.93,16.93,--47911,+17548,+28868,0.34,54060.0,56528.57142857143,56528.57142857143,-1564.5544037508735,-1200.1601972348735,-364.39420651599994,58170.0,-1,0.023550724637681153,0.023550724637681153,0,0,0.04166666666666674,0.023550724637681153,0,0,0.04347826086956519,0.023550724637681153,0,0,0.061594202898550776,0.023550724637681153,1,0
20211206,267250,KR7267250009,현대중공업지주,KOSPI,56500,1300,2.36,54900,57200,54600,151303,8491371000,78993085,4463109302500,54900,57200,54600,56500,1300,2.36,151303,8491,0.34,--11518,+11684,+1520,--3995,+1981,16.93,16.93,16.93,+1520,+11684,--11518,0.34,54540.0,56526.666666666664,56526.666666666664,-1397.901850676666,-1239.7085279232322,-158.1933227534339,58170.0,-1,0.017699115044247815,0.017699115044247815,0,0,0.019469026548672552,0.015929203539823078,0,0,0.026548672566371723,0.014159292035398341,0,0,0.03716814159292037,0.014159292035398341,0,0
20211207,267250,KR7267250009,현대중공업지주,KOSPI,57500,1000,1.77,56700,57600,56600,128726,7344975100,78993085,4542102387500,56700,57600,56600,57500,1000,1.77,128726,7345,0.34,+13444,+6089,--21171,--9127,--19747,16.91,16.91,16.91,--21171,+6089,+13444,0.34,55460.0,56587.5,56587.5,-1171.6310258957237,-1226.0930275177307,54.46200162200694,58170.0,2,-0.0017391304347825765,-0.0017391304347825765,0,0,0.0017391304347826875,-0.003478260869565264,0,0,0.019130434782608674,-0.003478260869565264,0,0,0.019130434782608674,-0.003478260869565264,0,0
20211208,267250,KR7267250009,현대중공업지주,KOSPI,57400,-100,-0.17,57800,58400,57000,157249,9081731700,78993085,4534203079000,57800,58400,57000,-57400,-100,-0.17,157249,9082,0.35,+13423,+31711,--45355,--28936,--33934,16.85,16.85,16.85,--45355,+31711,+13423,0.35,56280.0,56635.294117647056,56635.294117647056,-988.97860162695,-1178.6701423395746,189.6915407126246,58170.0,2,0.0034843205574912606,0.0034843205574912606,0,0,0.010452961672473782,-0.0017421602787456303,0,0,0.020905923344947785,-0.0017421602787456303,0,0,0.020905923344947785,-0.0017421602787456303,0,0
20211209,267250,KR7267250009,현대중공업지주,KOSPI,57600,200,0.35,57700,58000,57400,165552,9543650300,78993085,4550001696000,57700,58000,57400,57600,200,0.35,165552,9544,0.34,+39130,--4290,--35882,--39303,--27675,16.8,16.8,16.8,--35882,--4290,+39130,0.34,56840.0,56688.88888888889,56688.88888888889,-818.6500230502425,-1106.6661184817083,288.0160954314658,58170.0,2,-0.00520833333333337,-0.00520833333333337,0,0,0.01736111111111116,-0.00520833333333337,0,0,0.01736111111111116,-0.00520833333333337,0,0,0.01736111111111116,-0.00520833333333337,0,0
20211210,267250,KR7267250009,현대중공업지주,KOSPI,57300,-300,-0.52,57600,57700,57000,102692,5889429400,78993085,4526303770500,57600,57700,57000,-57300,-300,-0.52,102692,5889,0.34,+33338,--452,--34184,--42392,--17594,16.76,16.76,16.76,--34184,--452,+33338,0.34,57260.0,56721.05263157895,56721.05263157895,-699.80398544114,-1025.2936918735945,325.48970643245457,58170.0,2,0.01221640488656206,0.01221640488656206,0,0,0.022687609075043635,0.01221640488656206,0,0,0.022687609075043635,0.008726003490401313,0,0,0.022687609075043635,0.0,0,0
20211213,267250,KR7267250009,현대중공업지주,KOSPI,58000,700,1.22,57500,58900,57500,123369,7193667300,78993085,4581598930000,57500,58900,57500,58000,700,1.22,123369,7194,0.33,--5486,+3512,--42814,--7197,--207,16.71,16.71,16.71,--42814,+3512,--5486,0.33,57560.0,56785.0,56785.0,-542.8755629788502,-928.8100660946458,385.93450311579556,58170.0,2,0.010344827586206806,0.010344827586206806,0,0,0.010344827586206806,-0.0034482758620689724,0,0,0.010344827586206806,-0.012068965517241348,0,0,0.010344827586206806,-0.012068965517241348,0,0
