date,stk_cd,isinCd,itmsNm,mrktCtg,close,vs,fltRt,mkp,hipr,lopr,volume,amount,lstgStCnt,mrktTotAmt,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20211216,051910,KR7051910008,LG화학,KOSPI,705000,9000,1.29,706000,714000,699000,226179,159833887000,70592343,49767601815000,706000,714000,699000,705000,9000,1.29,226179,159834,0.23,--27395,--52486,+45832,+75791,+34459,47.07,47.07,47.07,+45832,--52486,--27395,0.23
20211217,051910,KR7051910008,LG화학,KOSPI,697000,-8000,-1.13,698000,703000,695000,231327,161222228000,70592343,49202863071000,-698000,-703000,-695000,-697000,-8000,-1.13,231327,161222,0.24,+71977,--77313,+2358,--12386,--19382,47.07,47.07,47.07,+2358,--77313,+71977,0.24
20211220,051910,KR7051910008,LG화학,KOSPI,656000,-41000,-5.88,701000,702000,648000,556191,369623818000,70592343,46308577008000,701000,702000,-648000,-656000,-41000,-5.88,556191,369624,0.23,+239044,--122774,--121240,--141719,--35104,46.9,46.9,46.9,--121240,--122774,+239044,0.23
20211221,051910,KR7051910008,LG화학,KOSPI,642000,-14000,-2.13,656000,658000,636000,503987,324008560963,70592343,45320284206000,656000,658000,-636000,-642000,-14000,-2.13,503987,324009,0.23,+43503,--17552,--118953,--71971,+25556,46.73,46.73,46.73,--118953,--17552,+43503,0.23
20211222,051910,KR7051910008,LG화학,KOSPI,625000,-17000,-2.65,640000,645000,622000,522225,328516758000,70592343,44120214375000,-640000,645000,-622000,-625000,-17000,-2.65,522225,328517,0.28,+24172,--11376,--45059,--79792,+57286,46.67,46.67,46.67,--45059,--11376,+24172,0.28
20211223,051910,KR7051910008,LG화학,KOSPI,634000,9000,1.44,627000,635000,625000,273757,172475756500,70592343,44755545462000,627000,635000,625000,634000,9000,1.44,273757,172476,0.29,--19991,+5063,+549,+7596,--7332,46.67,46.67,46.67,+549,+5063,--19991,0.29
20211224,051910,KR7051910008,LG화학,KOSPI,621000,-13000,-2.05,638000,640000,620000,292150,182536574000,70592343,43837845003000,638000,640000,-620000,-621000,-13000,-2.05,292150,182537,0.3,+66089,--45344,--30762,--38111,--16440,46.62,46.62,46.62,--30762,--45344,+66089,0.3
20211227,051910,KR7051910008,LG화학,KOSPI,627000,6000,.97,620000,632000,616000,147200,92254228000,70592343,44261399061000,-620000,632000,-616000,627000,6000,0.97,147200,92254,0.31,--43384,+12645,--2554,+11247,+35996,46.62,46.62,46.62,--2554,+12645,--43384,0.31
20211228,051910,KR7051910008,LG화학,KOSPI,632000,5000,.8,630000,633000,624000,181706,114313876000,70592343,44614360776000,630000,633000,-624000,632000,5000,0.8,181706,114314,0.31,--27827,+4012,+55146,+14960,+6552,46.7,46.7,46.7,+55146,+4012,--27827,0.31
20211229,051910,KR7051910008,LG화학,KOSPI,628000,-4000,-.63,629000,632000,624000,161669,101629900000,70592343,44331991404000,-629000,632000,-624000,-628000,-4000,-0.63,161669,101630,0.31,+19073,--74027,+114682,+52796,+40484,46.86,46.86,46.86,+114682,--74027,+19073,0.31
20211230,051910,KR7051910008,LG화학,KOSPI,615000,-13000,-2.07,630000,630000,611000,243420,150091524733,70592343,43414290945000,630000,630000,-611000,-615000,-13000,-2.07,243420,150092,0.31,+29083,--55574,+26955,+37843,+6944,46.9,46.9,46.9,+26955,--55574,+29083,0.31
20211116,052690,KR7052690005,한전기술,KOSPI,103500,5600,5.72,97100,106500,95200,1383551,140361793600,38220000,3955770000000,-97100,106500,-95200,103500,5600,5.72,1383551,140362,2.18,--301232,+44768,+188842,+39354,+176584,3.99,3.99,3.99,+188842,+44768,--301232,2.18
20211117,052690,KR7052690005,한전기술,KOSPI,112000,8500,8.21,104500,116500,104500,1660454,185476062500,38220000,4280640000000,104500,116500,104500,112000,8500,8.21,1660454,185476,2.12,+56251,+31271,--87623,--51180,--75586,3.76,3.76,3.76,--87623,+31271,+56251,2.12
20211118,052690,KR7052690005,한전기술,KOSPI,113000,1000,.89,115000,115500,108500,746536,83988399500,38220000,4318860000000,115000,115500,-108500,113000,1000,0.89,746536,83988,2.1,+95688,--11765,--80835,--41235,--87588,3.55,3.55,3.55,--80835,--11765,+95688,2.1
20211119,052690,KR7052690005,한전기술,KOSPI,99600,-13400,-11.86,106000,109000,95500,2942309,294688924100,38220000,3806712000000,-106000,-109000,-95500,-99600,-13400,-11.86,2942309,294689,2.07,+241836,+40279,--295244,--221395,--271838,2.78,2.78,2.78,--295244,+40279,+241836,2.07
20211122,052690,KR7052690005,한전기술,KOSPI,95300,-4300,-4.32,102500,103500,93300,1509190,146957017700,38220000,3642366000000,102500,103500,-93300,-95300,-4300,-4.32,1509190,146957,2.09,+31041,--5197,--11367,--16117,--23009,2.75,2.75,2.75,--11367,--5197,+31041,2.09
20211123,052690,KR7052690005,한전기술,KOSPI,94700,-600,-.63,100000,103500,94200,1470572,144788812700,38220000,3619434000000,100000,103500,-94200,-94700,-600,-0.63,1470572,144789,2.05,+76525,+7579,--83836,--38339,--80329,2.53,2.53,2.53,--83836,+7579,+76525,2.05
20211124,052690,KR7052690005,한전기술,KOSPI,93500,-1200,-1.27,96500,97300,88800,1296135,120162873000,38220000,3573570000000,96500,97300,-88800,-93500,-1200,-1.27,1296135,120163,2.02,--66040,+10846,+59767,+45087,+57800,2.69,2.69,2.69,+59767,+10846,--66040,2.02
20211125,052690,KR7052690005,한전기술,KOSPI,90600,-2900,-3.1,93600,95800,89700,707329,65025563700,38220000,3462732000000,93600,95800,-89700,-90600,-2900,-3.1,707329,65026,1.99,+2016,--9887,--7737,+1681,--10628,2.67,2.67,2.67,--7737,--9887,+2016,1.99
20211126,052690,KR7052690005,한전기술,KOSPI,92700,2100,2.32,90700,95800,90000,1078880,100617855900,38220000,3542994000000,90700,95800,-90000,92700,2100,2.32,1078880,100618,1.92,--54826,+24227,+38058,+1346,+46241,2.77,2.77,2.77,+38058,+24227,--54826,1.92
20211129,052690,KR7052690005,한전기술,KOSPI,85000,-7700,-8.31,88500,90200,83200,1032903,89004458400,38220000,3248700000000,-88500,-90200,-83200,-85000,-7700,-8.31,1032903,89004,1.96,--1341,+5219,--18347,+9895,--22683,2.72,2.72,2.72,--18347,+5219,--1341,1.96
20211130,052690,KR7052690005,한전기술,KOSPI,83300,-1700,-2,87000,88800,82400,808550,69139293100,38220000,3183726000000,87000,88800,-82400,-83300,-1700,-2.0,808550,69139,1.95,--67393,+8038,+65814,+28506,+65468,2.89,2.89,2.89,+65814,+8038,--67393,1.95
20211201,052690,KR7052690005,한전기술,KOSPI,94900,11600,13.93,84100,95300,82500,2131585,193310643600,38220000,3627078000000,84100,95300,-82500,94900,11600,13.93,2131585,193311,1.88,--133977,+64652,+68413,+76216,+95225,3.07,3.07,3.07,+68413,+64652,--133977,1.88
20211202,052690,KR7052690005,한전기술,KOSPI,91100,-3800,-4,94900,97600,89700,1206153,112444159300,38220000,3481842000000,94900,97600,-89700,-91100,-3800,-4.0,1206153,112444,1.79,+300849,--45083,--248640,--103116,--260202,2.42,2.42,2.42,--248640,--45083,+300849,1.79
20211203,052690,KR7052690005,한전기술,KOSPI,91800,700,.77,93100,94800,90300,776343,71931939800,38220000,3508596000000,93100,94800,-90300,91800,700,0.77,776343,71932,1.86,+58608,--30256,--32300,--35448,--31553,2.33,2.33,2.33,--32300,--30256,+58608,1.86
20211206,052690,KR7052690005,한전기술,KOSPI,92200,400,.44,90800,95300,90700,706354,65846372300,38220000,3523884000000,-90800,95300,-90700,92200,400,0.44,706354,65846,2.09,+13223,+17127,--38293,--39075,--34794,2.23,2.23,2.23,--38293,+17127,+13223,2.09
20211207,052690,KR7052690005,한전기술,KOSPI,90200,-2000,-2.17,92900,93700,90200,445732,40780554200,38220000,3447444000000,92900,93700,-90200,-90200,-2000,-2.17,445732,40781,2.15,+98007,--15199,--78741,--48744,--75143,2.03,2.03,2.03,--78741,--15199,+98007,2.15
20211208,052690,KR7052690005,한전기술,KOSPI,90600,400,.44,91300,93800,90200,538598,49435577300,38220000,3462732000000,91300,93800,90200,90600,400,0.44,538598,49436,2.17,--45480,+6073,+36050,+7784,+47113,2.12,2.12,2.12,+36050,+6073,--45480,2.17
20211209,052690,KR7052690005,한전기술,KOSPI,90800,200,.22,90900,91900,88900,489726,44332688900,38220000,3470376000000,90900,91900,-88900,90800,200,0.22,489726,44333,2.25,--37491,+11943,+22060,+12694,+41349,2.18,2.18,2.18,+22060,+11943,--37491,2.25
20211210,052690,KR7052690005,한전기술,KOSPI,88800,-2000,-2.2,90800,90800,88300,345953,30891011000,38220000,3393936000000,90800,90800,-88300,-88800,-2000,-2.2,345953,30891,2.25,+39079,--2587,--37208,--29497,--27670,2.08,2.08,2.08,--37208,--2587,+39079,2.25
20211213,052690,KR7052690005,한전기술,KOSPI,87200,-1600,-1.8,89200,89300,85800,387929,33858610400,38220000,3332784000000,89200,89300,-85800,-87200,-1600,-1.8,387929,33859,2.2,--75057,--4300,+97996,+42416,+86054,2.34,2.34,2.34,+97996,--4300,--75057,2.2
20211214,052690,KR7052690005,한전기술,KOSPI,85000,-2200,-2.52,86200,88100,84200,378950,32430748600,38220000,3248700000000,-86200,88100,-84200,-85000,-2200,-2.52,378950,32431,2.22,--6893,--13248,+3084,+38742,+17056,2.35,2.35,2.35,+3084,--13248,--6893,2.22
20211215,052690,KR7052690005,한전기술,KOSPI,87100,2100,2.47,85000,88700,83900,447916,39023933000,38220000,3328962000000,85000,88700,-83900,87100,2100,2.47,447916,39024,2.12,--93612,+56981,+38269,+47740,+44211,2.45,2.45,2.45,+38269,+56981,--93612,2.12
20211216,052690,KR7052690005,한전기술,KOSPI,89000,1900,2.18,88500,89100,86800,277683,24543716900,38220000,3401580000000,88500,89100,-86800,89000,1900,2.18,277683,24544,2.01,--39915,+54031,--8699,+1056,--6770,2.43,2.43,2.43,--8699,+54031,--39915,2.01
20211217,052690,KR7052690005,한전기술,KOSPI,90900,1900,2.13,88500,92200,88100,443482,40141521600,38220000,3474198000000,-88500,92200,-88100,90900,1900,2.13,443482,40142,1.99,--20290,+53805,--40642,--17933,--13925,2.32,2.32,2.32,--40642,+53805,--20290,1.99
20211220,052690,KR7052690005,한전기술,KOSPI,98700,7800,8.58,90000,99000,89700,1349938,129392142900,38220000,3772314000000,-90000,99000,-89700,98700,7800,8.58,1349938,129392,2.0,--118096,+141777,--20355,--22820,--11558,2.27,2.27,2.27,--20355,+141777,--118096,2.0
20211221,052690,KR7052690005,한전기술,KOSPI,94800,-3900,-3.95,98300,99200,93100,879368,83884986700,38220000,3623256000000,-98300,99200,-93100,-94800,-3900,-3.95,879368,83885,2.01,+139307,+73626,--230072,--96926,--189537,1.66,1.66,1.66,--230072,+73626,+139307,2.01
20211222,052690,KR7052690005,한전기술,KOSPI,93100,-1700,-1.79,96000,96100,90500,727747,67120266300,38220000,3558282000000,96000,96100,-90500,-93100,-1700,-1.79,727747,67120,2.13,+45719,+59597,--133329,--79227,--87063,1.31,1.31,1.31,--133329,+59597,+45719,2.13
20211223,052690,KR7052690005,한전기술,KOSPI,86700,-6400,-6.87,91800,92400,86700,957825,84980720900,38220000,3313674000000,-91800,-92400,-86700,-86700,-6400,-6.87,957825,84981,2.12,+129803,--50827,--50640,--41627,--86502,1.18,1.18,1.18,--50640,--50827,+129803,2.12
20211224,052690,KR7052690005,한전기술,KOSPI,85000,-1700,-1.96,86300,87700,84000,806493,68784255000,38220000,3248700000000,-86300,87700,-84000,-85000,-1700,-1.96,806493,68784,2.16,+530,--42076,+78512,--18769,+44468,1.39,1.39,1.39,+78512,--42076,+530,2.16
20211227,052690,KR7052690005,한전기술,KOSPI,83000,-2000,-2.35,84300,85700,82900,696109,58146474400,38220000,3172260000000,-84300,85700,-82900,-83000,-2000,-2.35,696109,58146,2.1,--94520,--45302,+151521,+123199,+129470,1.78,1.78,1.78,+151521,--45302,--94520,2.1
20211228,052690,KR7052690005,한전기술,KOSPI,86100,3100,3.73,84900,87800,84500,1120687,96742891000,38220000,3290742000000,84900,87800,84500,86100,3100,3.73,1120687,96743,2.07,--203939,+171092,+30348,+32030,+39528,1.86,1.86,1.86,+30348,+171092,--203939,2.07
20211229,052690,KR7052690005,한전기술,KOSPI,86100,0,0,88600,90300,85200,862067,75841936500,38220000,3290742000000,88600,90300,-85200,86100,0,0.0,862067,75842,2.05,+174367,--98531,--87584,--47419,--91132,1.63,1.63,1.63,--87584,--98531,+174367,2.05
20211230,052690,KR7052690005,한전기술,KOSPI,85000,-1100,-1.28,86600,86900,84100,285048,24213315600,38220000,3248700000000,86600,86900,-84100,-85000,-1100,-1.28,285048,24213,1.97,+61862,--40329,--43778,--17100,--22827,1.52,1.52,1.52,--43778,--40329,+61862,1.97
20211116,055550,KR7055550008,신한지주,KOSPI,38350,550,1.46,37750,38350,37450,1113970,42253552550,516599554,19811592895900,-37750,38350,-37450,38350,550,1.46,1113970,42254,0.17,--111764,+28842,+30226,+159263,+67197,60.39,60.39,60.39,+30226,+28842,--111764,0.17
20211117,055550,KR7055550008,신한지주,KOSPI,37450,-900,-2.35,38050,38200,37400,1236600,46532566450,516599554,19346653297300,-38050,-38200,-37400,-37450,-900,-2.35,1236600,46533,0.18,+478210,--315938,--179786,--153464,--260799,60.35,60.35,60.35,--179786,--315938,+478210,0.18
20211118,055550,KR7055550008,신한지주,KOSPI,37150,-300,-.8,37350,37400,37000,1106297,41073459650,516599554,19191673431100,-37350,-37400,-37000,-37150,-300,-0.8,1106297,41073,0.16,+439865,--128856,--338916,--347470,--311171,60.29,60.29,60.29,--338916,--128856,+439865,0.16
20211119,055550,KR7055550008,신한지주,KOSPI,37350,200,.54,37150,37450,37050,1050586,39123154000,516599554,19294993341900,37150,37450,-37050,37350,200,0.54,1050586,39123,0.18,+59495,--15962,--29538,--64953,--1756,60.28,60.28,60.28,--29538,--15962,+59495,0.18
20211122,055550,KR7055550008,신한지주,KOSPI,37350,0,0,37050,37550,37000,885209,33064823100,516599554,19294993341900,-37050,37550,-37000,37350,0,0.0,885209,33065,0.18,+41619,+80149,--141395,--156823,--123371,60.26,60.26,60.26,--141395,+80149,+41619,0.18
20211123,055550,KR7055550008,신한지주,KOSPI,37300,-50,-.13,37550,38050,37300,1356943,51026116900,516599554,19269163364200,37550,38050,-37300,-37300,-50,-0.13,1356943,51026,0.18,+266438,--253566,--300602,--91360,--61863,60.2,60.2,60.2,--300602,--253566,+266438,0.18
20211124,055550,KR7055550008,신한지주,KOSPI,37750,450,1.21,37550,38350,37500,1362972,51733796250,516599554,19501633163500,37550,38350,37500,37750,450,1.21,1362972,51734,0.18,--363948,--49999,+407721,+244901,+334311,60.28,60.28,60.28,+407721,--49999,--363948,0.18
20211125,055550,KR7055550008,신한지주,KOSPI,37350,-400,-1.06,38050,38050,37350,815872,30600785450,516599554,19294993341900,38050,38050,-37350,-37350,-400,-1.06,815872,30601,0.19,+291467,--131818,--157783,--95304,--232576,60.25,60.25,60.25,--157783,--131818,+291467,0.19
20211126,055550,KR7055550008,신한지주,KOSPI,36700,-650,-1.74,37150,37300,36550,1484622,54650676750,516599554,18959203631800,-37150,-37300,-36550,-36700,-650,-1.74,1484622,54651,0.18,+640071,--387118,--261725,--157920,--506694,60.2,60.2,60.2,--261725,--387118,+640071,0.18
20211129,055550,KR7055550008,신한지주,KOSPI,36300,-400,-1.09,35900,36700,35750,1267034,45889078850,516599554,18752563810200,-35900,36700,-35750,-36300,-400,-1.09,1267034,45889,0.19,--217501,+168906,+81454,+45219,+112668,60.21,60.21,60.21,+81454,+168906,--217501,0.19
20211130,055550,KR7055550008,신한지주,KOSPI,34650,-1650,-4.55,36000,36250,34650,3653594,127968674900,516599554,17900174546100,-36000,-36250,-34650,-34650,-1650,-4.55,3653594,127969,0.18,+1041641,--508535,--436913,--434268,--474454,60.13,60.13,60.13,--436913,--508535,+1041641,0.18
20211201,055550,KR7055550008,신한지주,KOSPI,35250,600,1.73,34950,35500,34900,1593912,56084126250,516599554,18210134278500,34950,35500,34900,35250,600,1.73,1593912,56084,0.18,--107370,--12059,+124134,+15254,+65419,60.15,60.15,60.15,+124134,--12059,--107370,0.18
20211202,055550,KR7055550008,신한지주,KOSPI,36000,750,2.13,34800,36000,34550,1432693,50935666400,516599554,18597583944000,-34800,36000,-34550,36000,750,2.13,1432693,50936,0.2,--88136,--58218,+145619,--10710,+438000,60.18,60.18,60.18,+145619,--58218,--88136,0.2
20211203,055550,KR7055550008,신한지주,KOSPI,37050,1050,2.92,36300,37050,35850,1446972,53099897800,516599554,19140013475700,36300,37050,-35850,37050,1050,2.92,1446972,53100,0.19,--330892,+68840,+300633,+333042,+381647,60.24,60.24,60.24,+300633,+68840,--330892,0.19
20211206,055550,KR7055550008,신한지주,KOSPI,37050,0,0,37000,37300,36500,1008767,37277210250,516599554,19140013475700,-37000,37300,-36500,37050,0,0.0,1008767,37277,0.2,--96798,--14162,+126589,--3549,+102217,60.26,60.26,60.26,+126589,--14162,--96798,0.2
20211207,055550,KR7055550008,신한지주,KOSPI,37400,350,.94,37100,37400,36900,995132,36981975850,516599554,19320823319600,37100,37400,-36900,37400,350,0.94,995132,36982,0.19,--102843,--66758,+154741,+182875,+66023,60.29,60.29,60.29,+154741,--66758,--102843,0.19
20211208,055550,KR7055550008,신한지주,KOSPI,37550,150,.4,37500,37900,37300,1354958,50940831450,516599554,19398313252700,37500,37900,-37300,37550,150,0.4,1354958,50941,0.18,--245828,+260847,--5372,--85132,+102046,60.29,60.29,60.29,--5372,+260847,--245828,0.18
20211209,055550,KR7055550008,신한지주,KOSPI,37650,100,.27,37400,37700,37350,1866503,70133805950,516599554,19449973208100,-37400,37700,-37350,37650,100,0.27,1866503,70134,0.18,--67622,+321800,--271668,--244136,+77521,60.24,60.24,60.24,--271668,+321800,--67622,0.18
20211210,055550,KR7055550008,신한지주,KOSPI,37300,-350,-.93,37550,37650,37150,800785,29896648200,516599554,19269163364200,-37550,37650,-37150,-37300,-350,-0.93,800785,29897,0.18,+164190,--251779,+77080,+35854,--35667,60.25,60.25,60.25,+77080,--251779,+164190,0.18
20211213,055550,KR7055550008,신한지주,KOSPI,37100,-200,-.54,37300,37700,37000,1042775,38928678850,516599554,19165843453400,37300,37700,-37000,-37100,-200,-0.54,1042775,38929,0.18,+170621,--161351,--64288,--44005,--76768,60.24,60.24,60.24,--64288,--161351,+170621,0.18
20211214,055550,KR7055550008,신한지주,KOSPI,37200,100,.27,36700,37200,36300,1500371,55167457050,516599554,19217503408800,-36700,37200,-36300,37200,100,0.27,1500371,55167,0.19,+205059,--84452,--165063,--373092,--119037,60.21,60.21,60.21,--165063,--84452,+205059,0.19
20211215,055550,KR7055550008,신한지주,KOSPI,37100,-100,-.27,36900,37300,36700,795570,29517398500,516599554,19165843453400,-36900,37300,-36700,-37100,-100,-0.27,795570,29517,0.19,--10786,--44585,+8257,+105256,+62307,60.21,60.21,60.21,+8257,--44585,--10786,0.19
20211216,055550,KR7055550008,신한지주,KOSPI,37550,450,1.21,37100,37550,37050,902427,33682891200,516599554,19398313252700,37100,37550,-37050,37550,450,1.21,902427,33683,0.19,--270603,--115638,--66878,+275729,+236986,60.2,60.2,60.2,--66878,--115638,--270603,0.19
20211217,055550,KR7055550008,신한지주,KOSPI,38400,850,2.26,37700,38400,37450,1949630,74293541450,516599554,19837422873600,37700,38400,-37450,38400,850,2.26,1949630,74294,0.19,--805411,+62762,+761943,+279076,+609672,60.34,60.34,60.34,+761943,+62762,--805411,0.19
20211220,055550,KR7055550008,신한지주,KOSPI,37900,-500,-1.3,38050,38150,37800,941564,35711318100,516599554,19579123096600,-38050,-38150,-37800,-37900,-500,-1.3,941564,35711,0.19,+28077,--108710,+29805,--83572,+27008,60.35,60.35,60.35,+29805,--108710,+28077,0.19
20211221,055550,KR7055550008,신한지주,KOSPI,37850,-50,-.13,38150,38300,37850,1189164,45193411100,516599554,19553293118900,38150,38300,-37850,-37850,-50,-0.13,1189164,45193,0.18,+111059,+7533,--526730,--257145,--70849,60.25,60.25,60.25,--526730,+7533,+111059,0.18
20211222,055550,KR7055550008,신한지주,KOSPI,38100,250,.66,38000,38200,37850,893619,33976694400,516599554,19682443007400,38000,38200,37850,38100,250,0.66,893619,33977,0.17,--87750,--102374,+191961,+270409,--14099,60.29,60.29,60.29,+191961,--102374,--87750,0.17
20211223,055550,KR7055550008,신한지주,KOSPI,38000,-100,-.26,38150,38150,37850,628736,23857323050,516599554,19630783052000,38150,38150,-37850,-38000,-100,-0.26,628736,23857,0.15,+124854,+60452,--301713,--122602,--158457,60.23,60.23,60.23,--301713,+60452,+124854,0.15
20211224,055550,KR7055550008,신한지주,KOSPI,37900,-100,-.26,37950,38100,37850,829745,31485022950,516599554,19579123096600,-37950,38100,-37850,-37900,-100,-0.26,829745,31485,0.15,+19726,+12388,--50966,--4270,--11131,60.22,60.22,60.22,--50966,+12388,+19726,0.15
20211227,055550,KR7055550008,신한지주,KOSPI,37900,0,0,38000,38050,37750,1110251,42054474250,516599554,19579123096600,38000,38050,-37750,37900,0,0.0,1110251,42054,0.15,--31472,--110071,--147469,+173932,--61955,60.19,60.19,60.19,--147469,--110071,--31472,0.15
20211228,055550,KR7055550008,신한지주,KOSPI,38150,250,.66,38000,38150,37700,2101338,79756231350,516599554,19708272985100,38000,38150,-37700,38150,250,0.66,2101338,79756,0.15,--518358,+506873,--120853,--45279,+113968,60.17,60.17,60.17,--120853,+506873,--518358,0.15
20211229,055550,KR7055550008,신한지주,KOSPI,37200,-950,-2.49,36750,37250,36600,1831621,67576071450,516599554,19217503408800,-36750,-37250,-36600,-37200,-950,-2.49,1831621,67576,0.15,+492112,--349765,+313689,--24560,--48100,60.23,60.23,60.23,+313689,--349765,+492112,0.15
